company_name,platform,url,error,timestamp
STONE TECHNOLOGIES LIMITED (TRADING AS REGD),indeed,https://uk.indeed.com/cmp/Stone-Technologies-Limited-1/reviews?fcountry=ALL,Page not found (404) - URL may be invalid,2025-12-13T15:50:45.126874
